category,paper_id,title,authors,task,type,needs_training,extra_data,code,s1_mod_pos,s2_no_extra_data,s3_has_code,s4_pluggable,score_total,verdict,ease,keyword_hits
Datasets,142,MDPE: A Multimodal Deception Dataset with Personality and Emotional Characteristics,"Cong Cai, Shan Liang, Xuefei Liu, Kang Zhu, Zhengqi Wen, Jianhua Tao, Heng Xie, Jizhou Cui, Yiming Ma, Zhenhua Cheng, Hanzhe Xu, Ruibo Fu, Bin Liu, Yongwei Li",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,145,Camouflaged Object Tracking: A Benchmark,"Xiaoyu Guo, Pengzhi Zhong, Hao Zhang, DeFeng Huang, Huikai Shao, Qijun Zhao, Shuiwang Li",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,148,Advancing 3D Scene Understanding with MV-ScanQA Multi-View Reasoning Evaluation and TripAlign Pre-training Dataset,"Wentao Mo, Qingchao Chen, Yuxin Peng, Siyuan Huang, Yang Liu",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,149,SEAR: A Multimodal Dataset for Analyzing AR-LLM-Driven Social Engineering Behaviors,"Tianlong Yu, Chenghang Ye, Zheyu Yang, Ziyi Zhou, Cui Tang, Zui Tao, Jun Zhang, Kailong Wang, Liting Zhou, Yang Yang, Ting Bi",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,150,SVD: Spatial Video Dataset,"Seyed Mehr, Milad Ghanbari, Guodong Chen, Wei Zhou, Xiaoshuai Hao, Mallesham Dasari, Christian Timmerer, Hadi Amirpour",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,152,ICS-MR: Interactive Conversation Scenarios for Assessment of Mixed Reality Communication,"Felix Immohr, Gareth Rendle, Annika Neidhardt, Anton Lammert, Bernd Froehlich, Alexander Raake",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Datasets,153,Beyond the Individual: Introducing Group Intention Forecasting with SHOT Dataset,"Ruixu Zhang, Yuran Wang, Xinyi Hu, Chaoyu Mai, Wenxuan Liu, Danni Xu, Xian Zhong, Zheng Wang",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,156,MetaWild: A Multimodal Dataset for Animal Re-Identification with Environmental Metadata,"Yuzhuo Li, Di Zhao, Tingrui Qiao, Yihao Wu, Bo Pang, Yun Sing Koh",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,163,ViewGauss: A Head Movement Dataset for 6DoF Gaussian Splatting Video Viewing,"Zhixia Zhao, Qiyue Li, Jie Li, Richang Hong, Zhi Liu",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,165,UAV-ON: A Benchmark for Open-World Object Goal Navigation with Aerial Agents,"Jianqiang Xiao, Yuexuan Sun, Yixin Shao, Gan Boxi, Liu Rongqiang, Yanjin Wu, Weili Guan, Xiang Deng",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,167,DreamFrame: Enhancing Video Understanding via Automatically Generated QA and Style-Consistent Keyframes,"Zhende Song, Chenchen Wang, Jiamu Sheng, Chi Zhang, Shengji Tang, Jiayuan Fan, Tao Chen",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Datasets,169,FingerVeinSyn-5M: A Million-Scale Dataset and Benchmark for Finger Vein Recognition,"Yifan Wang, Jie Gui, Baosheng Yu, Qi Li, Zhenan Sun, Juho Kannala, Guoying Zhao",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,176,Referring Multi-Object Tracking in Satellite Videos: A New Benchmark and Baseline,"Peirong Zhang, Yidan Zhang, Hanru Shi, Dianyu Wang, Xiaoxuan Liu, Lei Wang",Video,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,177,Gaze into the Heart: A Multi-View Video Dataset for rPPG and Health Biomarkers Estimation,"Konstantin Egorov, Stepan Botman, Pavel Blinov, Galina Zubkova, Anton Ivaschenko, Alexander Kolsanov, Andrey Savchenko",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,178,WisWheat: A Three-Tiered Vision-Language Dataset for Wheat Management,"Bowen Yuan, Selena Song, Javier Fernandez, Yadan Luo, Mahsa Baktashmotlagh, Zijian Wang",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,179,Are Synthetic Videos Useful? A Benchmark for Retrieval-Centric Evaluation of Synthetic Videos,"Zecheng Zhao, Selena Song, Tong Chen, Zhi Chen, Shazia Sadiq, Yadan Luo",Retrieval,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,180,Nature-1k: The Raw Beauty of Nature in 4K at 60FPS,"Mohammad Ghasempour, Hadi Amirpour, Christian Timmerer",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Datasets,182,RCQoEA-360VR: Real-time Continuous QoE scores for HMD-based 360° VR dataset,"Sowmya Vijayakumar, Tong Xue, Abdallah Ali, Irene Viola, Ronan Flynn, Peter Corcoran, Pablo Cesar, Niall Murray",Other,Inference postproc,N,Y,Unknown,1,0,0,1,2,KEEP,3,score
Datasets,185,AudioSet-R: A Refined AudioSet with Multi-Stage LLM Label Reannotation,"Yulin Sun, Qisheng Xu, Yi Su, Qian Zhu, Yong Dou, Xinwang Liu, Kele Xu",VLM,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,188,Valor32k-AVQA v2.0: Open-Ended Audio-Visual Question Answering Dataset and Benchmark,"Ines Riahi, Abduljalil Radman, Zixin Guo, Rachid Hedjam, Jorma Laaksonen",Audio,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,191,EgoMusic: An Egocentric Augmented Reality Glasses Dataset for Music,"Alessandro Ragano, Carl Tolentino, Kata Szita, Dan Barry, Davoud Panah, Niall Murray, Andrew Hines",Audio,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,195,UVG-CWI-DQPC: Dual-Quality Point Cloud Dataset for Volumetric Video Applications,"Guillaume Gautier, Xuemei Zhou, Nguyen Thong, Jack Jansen, Louis Fréneau, Marko Viitanen, Uyen Phan, Jani Käpylä, Irene Viola, Alexandre Mercat, Pablo Cesar, Jarno Vanne",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,197,OpenEvents V1: Large-Scale Benchmark Dataset for Multimodal Event Grounding,"Hieu Nguyen, Phuc-Tan Nguyen, Thien-Phuc Tran, Minh-Quang Nguyen, Tam Nguyen, Minh-Triet Tran, Trung-Nghia Le",VLM,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,199,EyeNavGS: A 6-DoF Navigation Dataset and Record-n-Replay Software for Real-World 3DGS Scenes in VR,"Zihao Ding, Cheng-Tse Lee, Mufeng Zhu, Tao Guan, Yuan-Chun Sun, Cheng-Hsin Hsu, Yao Liu",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,202,Argus Inspection: Do Multimodal Large Language Models Possess the Eye of Panoptes?,"Yang Yao, Lingyu Li, Jiaxin Song, Chiyu Chen, Zhenqi He, Yixu Wang, Xin Wang, Tianle Gu, Jie Li, Yan Teng, Yingchun Wang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Datasets,205,GynSurg: A Comprehensive Gynecology Laparoscopic Surgery Dataset,"Sahar Nasirihaghighi, NEGIN GHAMSARIAN, Leonie-Sophie Peschek, Matteo Munari, Heinrich Husslein, Raphael Sznitman, Klaus Schoeffmann",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,210,MISP-QEKS: A Large-Scale Dataset with Multimodal Cues for Query-by-Example Keyword Spotting,"Shifu Xiong, HangChen HangChen, Shi Cheng, Kai Shen, Hengshun Zhou, Genshun Wan, Chenyue Zhang, Kewei Li, Jun Du, Lirong Dai",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,212,UniSVG: A Unified Dataset for Vector Graphic Understanding and Generation with Multimodal Large Language Models,"Jinke Li, Jiarui Yu, Chenxing Wei, Hande Dong, Cheaterlin Cheaterlin, Liangjing Yang, Zhicai Wang, Yanbin Hao",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,215,"UR-MAT: A Multimodal, Material-Aware Synthetic Dataset of Urban Scenarios","Debora Russo, Nicola Mazzocca, Valeria Vittorini",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,216,FRED: The Florence RGB-Event Drone Dataset,"Gabriele Magrini, Niccolò Marini, Federico Becattini, Lorenzo Berlincioni, Niccolò Biondi, Pietro Pala, Alberto Bimbo",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,218,DeHate: A Holistic Hateful Video Dataset for Explicit and Implicit Hate Detection,"Yuchen Zhang, Tailin Chen, Jiangbei Yue, Yueming Sun, Rahul Singh, Jianbo Jiao, ZEYU FU",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,223,Waymo-3DSkelMo: A Multi-Agent 3D Skeletal Motion Dataset for Pedestrian Interaction Modeling in Autonomous Driving,"Guangxun Zhu, Shiyu Fan, Hang Dai, Edmond S. L. Ho",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,228,WetCat: Automating Skill Assessment in WetLab Cataract Surgery Videos,"NEGIN GHAMSARIAN, Raphael Sznitman, Klaus Schoeffmann, Jens Kowal",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Datasets,229,Investigating Domain Gaps for Indoor 3D Object Detection,"Zijing Zhao, Zhu Xu, Qingchao Chen, Yuxin Peng, Yang Liu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Datasets,230,FoodLogAthl-218: Constructing a Real-World Food Image Dataset Using Dietary Management Applications,"Mitsuki Watanabe, Sosuke Amano, Kiyoharu Aizawa, Yoko Yamakata",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,236,GEMeX-RMCoT: An Enhanced Med-VQA Dataset for Region-Aware Multimodal Chain-of-Thought Reasoning,"Bo LIU, Xiangyu Zhao, Along He, Yidi Chen, Huazhu Fu, Xiao-Ming Wu",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,237,VIDEA-8K-60FPS Dataset: 8K 60FPS Video Sequences for Analysis and Development,"Tariq Shoura, Ali Dehaghi, Reza Razavi, Mohammad Moshirpour",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,240,CH-SV: A Benchmark for Multi-Type Chinese Harmful Short Video Detection,"Linlin Zong, Shilin Sui, Wenjun Liang, Wanyu song, LINLIN TIAN, Xinyue Liu, Xianchao Zhang, Bo Xu",Video,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,242,MFFI: Multi-Dimensional Face Forgery Image Dataset for Real-World Scenarios,"Changtao Miao, Yi Zhang, Man Luo, Weiwei Feng, Kaiyuan Zheng, Qi Chu, Tao Gong, Jianshu Li, Yunfeng Diao, Wei Zhou, Joey Zhou, Xiaoshuai Hao",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,245,MUDI: A Multimodal Biomedical Dataset for Understanding Pharmacodynamic Drug-Drug Interactions,"Tung-Lam Ngo, Ba-Hoang Tran, Duy-Cat Can, Trung-Hieu Do, Oliver Chén, Hoang-Quynh Le",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,246,LUMOS Dataset: Lumbar Multimodal Osteoporosis Screening with X-ray and CT images,"Keyue Shi, QIANQIAN SHEN, Zhaoming Ye, liangjun jiang, Jiajun Bu, Haishuai Wang",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,249,Multiverse Through Deepfakes: The MultiFakeVerse Dataset of Person-Centric Visual and Conceptual Manipulations,"Parul Gupta, Shreya Ghosh, Tom Gedeon, Thanh-Toan Do, Abhinav Dhall",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,250,AudioAtlas: A Comprehensive and Balanced Benchmark Towards Movie-Oriented Text-to-Auido Generation,"Chenxi Wang, Yusheng Dai, Lei Sun, Jun Du, Jianqing Gao",Audio,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,251,FormFactory: An Interactive Benchmarking Suite for Multimodal Form-Filling Agents,"Bobo Li, Yuheng Wang, Hao Fei, Juncheng Li, Wei Ji, Mong-Li Lee, Wynne Hsu",VLM,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,252,EmotionalCanines: A Dataset for Analysis of Arousal and Valence in Dog Vocalization,"Tuan Dang, Theron Wang, Hridayesh Lekhak, Kenny Zhu",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,254,"SVGenius: Benchmarking LLMs in SVG Understanding, Editing and Generation","Siqi Chen, Xinyu Dong, Haolei Xu, Xingyu Wu, Fei Tang, Hang Zhang, Yuchen Yan, Linjuan Wu, Wenqi Zhang, Guiyang Hou, Yongliang Shen, Weiming Lu, Yueting Zhuang",VLM,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,255,Chart-HQA: A Benchmark for Hypothetical Question Answering in Charts,"Xiangnan Chen, Yuancheng Fang, Juncheng Li, Qian Xiao, Jun Lin, Siliang Tang, Yueting Zhuang",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,256,HateClipSeg: A Segment-Level Annotated Dataset for Fine-Grained Hate Video Detection,"Han Wang, Zhuoran Wang, Roy Lee",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,262,EditGarment: An Instruction-Based Garment Editing Dataset Constructed with Automated MLLM Guidance and Semantic-Aware Evaluation,"Deqiang Yin, Junyi Guo, Huanda Lu, Fangyu Wu, Dongming Lu",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,264,Challenging Cases of Neural Image Compression: A Dataset of Visually Compelling Yet Semantically Incorrect Reconstructions,"Nora Hofer, Rainer Böhme",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,265,MultiRef: Controllable Image Generation with Multiple Visual References,"Ruoxi Chen, Dongping Chen, Siyuan Wu, Sinan Wang, Shiyun Lang, Petr Sushko, Gaoyang Jiang, Yao Wan, Ranjay Krishna",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Datasets,266,A Spatial Relationship Aware Dataset for Robotics,"Peng Wang, Minh Pham, Zhihao Guo, Wei Zhou",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,270,MCOD: The First Challenging Benchmark for Multispectral Camouflaged Object Detection,"Yang Li, Tingfa Xu, ShuYan Bai, Peifu Liu, Jianan Li",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,271,AEGIS: Authenticity Evaluation Benchmark for AI-Generated Video Sequences,"Jieyu Li, Xin Zhang, Joey Zhou",Video,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,273,Low-light Image Enhancement Quality Assessment: A Real-World Dataset and An Objective Method,"Chunyi Li, Bo Hu, Taiyang Chen, Leida Li, Lihuo He, Xinbo Gao",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,276,OTR: Synthesizing Overlay Text Dataset for Text Removal,"Jan Zdenek, Wataru Shimoda, Kota Yamaguchi",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,277,DogSpeak: A Canine Vocalization Classification Dataset,"Hridayesh Lekhak, Theron Wang, Tuan Dang, Kenny Zhu",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,278,HVEval: Towards Unified Evaluation of Human-Centric Video Generation and Understanding,"Sijing Wu, Yunhao Li, Huiyu Duan, Yanwei Jiang, Yucheng Zhu, Guangtao Zhai",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Datasets,279,DPCSet: A Large-scale Dynamic Point Cloud Dataset for Compression and Perception,"Wenxu Gao, Liang Xie, Kangli Wang, Jingxuan Su, Changhao Peng, Wei Gao",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,281,ComplexBench-Edit: Benchmarking Complex Instruction-Driven Image Editing via Compositional Dependencies,"Chenglin Wang, Yucheng Zhou, Qianning Wang, Zhe Wang, Kai Zhang",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,284,T23D-QA: An Open Dataset and Benchmark for Text-driven 3D Generation Quality Assessment,"Haohui Li, Bowen Qu, Wei Gao",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,288,LEHA-CVQAD: Dataset To Enable Generalized Video Quality Assessment of Compression Artifacts,"Aleksandr Gushchin, Maksim Smirnov, Dmitriy Vatolin, Anastasia Antsiferova",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,291,RGC-VQA: An Exploration Database for Robotic-Generated Video Quality Assessment,"Jianing Jin, Jiangyong Ying, Huiyu Duan, Liu Yang, Sijing Wu, Yunhao Li, Yushuo Zheng, Xiongkuo Min, Guangtao Zhai",Video,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,lora
Datasets,292,BrokenVideos: A Benchmark Dataset for Fine-Grained Artifact Localization in AI-Generated Videos,"Jiahao Lin, Weixuan Peng, Bojia Zi, Yifeng Gao, Xianbiao Qi, Xingjun Ma, Yu-Gang Jiang",Video,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,295,Screen content video dataset and benchmark,"Nickolay Safonov, Rakhmanov Mikhail, Dmitriy Vatolin",Video,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,296,RealFactBench: A Benchmark for Evaluating Large Language Models in Real-World Fact-Checking,"Shuo Yang, Yuqin Dai, Guoqing Wang, Xinran Zheng, Jinfeng Xu, Jinze Li, Zhenzhe Ying, Weiqiang Wang, Edith Ngai",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,298,SHALE: A Scalable Benchmark for Fine-grained Hallucination Evaluation in LVLMs,"Bei Yan, Zhiyuan Chen, Yuecong Min, Jie Zhang, Jiahao Wang, Xiaozhen Wang, Shiguang Shan",VLM,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Datasets,299,Compressed Feature Quality Assessment: Dataset and Baselines,"Changsheng Gao, Wei Zhou, Guosheng Lin, Weisi Lin",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,301,"Small Stickers, Big Meanings: A Multilingual Sticker Semantic Understanding Dataset with a Gamified Approach","Chee Metilda, Jiayin Wang, Zhiqiang Guo, Weizhi Ma, Min Zhang",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Datasets,303,StreamingCoT: A Dataset for Temporal Dynamics and Multimodal Chain-of-Thought Reasoning in Streaming VideoQA,"Yuhang Hu, Zhenyu Yang, Shihan wang, Shengsheng Qian, Bin Wen, Fan Yang, Tingting Gao, Changsheng Xu",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Demo/Video,4,Implementation of Visualizer for Beats and Scratches,Masatoshi Hamanaka,Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,5,MetAdv: A Unified and Interactive Adversarial Testing Platform for Autonomous Driving,"Aishan Liu, Jiakai Wang, Tianyuan Zhang, Hainan Li, Jiangfan Liu, Siyuan Liang, Yilong Ren, Xianglong Liu, Dacheng Tao",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,7,"“Hi AirStar, Guide Me to the Badminton Court.”","Ziqin Wang, Jinyu Chen, Xiangyi Zheng, Qinan Liao, Linjiang Huang, Si Liu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,12,SLIVeR: A Narrative VR Experience for Immersive Lifelog Exploration,"Liang Xu, Songkai Jia, Cathal Gurrin, Allie Tran",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,lora
Demo/Video,16,An Aesthetic Cultural Relic Poster Generation Framework Based on Multi-target Learning and Multimodal Large Language Model,"Mohan Zhang, Qianqian Hu, Chuhan Li, Yanxiu Dan, Shenglan Cui, FANG LIU",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,21,"KDTalker++: Controllable Talking Portrait Generation with Audio, Text, and Expression Editing","Chaolong Yang, Yinuo Guo, Kai Yao, Yuyao Yan, Jie Sun, Kaizhu Huang",Audio,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,kd
Demo/Video,22,"Safe Semantics, Unsafe Interpretations: Tackling Implicit Reasoning Safety in Large Vision-Language Models","Wei Cai, Jian Zhao, Yuchu Jiang, Tianle Zhang, Xuelong Li",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,33,Omni-LLaMA-AD: A Unified Model for Open-Set Visual Anomaly Detection,"Rongyu Zhang, Zhanbin Hu, Jiamu Wang, Qiang Zhu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,34,PrivEdit: A Zero-Shot Interactive Image Privacy Editing System,"Xiao Chen, Wenrui He, MengWang MengWang, Zhanbin Hu, Shenchaoquan Shenchaoquan, Qiang Zhu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,35,"Talk, Imagine, Evolve: A Unified Multimodal Agent for Seamless Visual Generation and Editing","Zhaofan Qiu, Zijian Gong, Yingwei Pan, Ting Yao, Tao Mei",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,36,HL-EAI: A Multimodal Framework Enabling Emotional Reciprocity in Human–AI Strategic Decision-Making,"Mikhail Mozikov, Daniil Orekhov, Nasonov Ivan, Konstantin Baltsat, Pedashenko Vladislav, Dmitrii Abramov, Nikita Severin, Yury Maximov, Andrey Savchenko, Ilya Makarov",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,37,Depth-Enabled Inspection of Medical Videos,"Hadi Amirpour, Doris Putzgruber-Adamitsch, Klaus Schoeffmann",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,38,Edit-by-Example: Adaptive Exemplar-Based Image Editing,"Yaojie Li, Yiheng Zhang, Zhaofan Qiu, Yingwei Pan, Wu Liu, Ting Yao, Tao Mei",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,41,Streamlining Virtual KOL Generation Through Modular Generative AI Architecture,"To Hiep, Duy-Khang Nguyen, Minh-Triet Tran, Trung-Nghia Le",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,45,CounterHelp: Promoting Online Civil Courage Among Young People Through AI-Generated Counterspeech,"Andreas Babic, Xihui Chen, Djordje Slijepcevic, Adrian Böck, Matthias Zeppelzauer",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,46,MAXplain: A Multi-Agent System for Interactive Multimodal Hate Speech Detection,"Nils Riekers, Marten Risius, Tong Chen",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,48,Real-Time SSL Sperm Whale Click Detector: Interactive Web Demo,"Viktor Kovalev, Anvar Iskhakov, Ilya Makarov, Vladislav Naumov",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,49,EEG-Driven Image Reconstruction with Saliency-Guided Diffusion Models,Igor Abramov,Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,50,FCM-RT: Real-Time Feature Coding for Machines,"Ashan Perera, Md Eimon, Juan Merlos, Velibor Adzic, Hari Kalva, Borko Furht",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,52,"CReLeRI: Explainable, Concept-centric, Representation, Learning, Reasoning, and Interaction Video Analysis System","Michael Perez, Yichi Yang, Yuheng Zha, Enze Ma, Danish Tamboli, Haodi Ma, Reza Shahriari, Vyom Pathak, Dzmitry Kasinets, Rohith Venkatakrishnan, Daisy Wang, Jaime Ruiz, Eric Ragan, Zhiting Hu, Eric Xing, Jun-Yan Zhu",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,53,Permission to Dance: An End-to-End Dance Enhancement System from Dance Capture to Analysis,"Jungsu Kim, Jungwoo Huh, Yeseung Park, Seongjean Kim, Jeongwook Choi, Sanghoon Lee",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,55,Advancing Fashion Design Through Intelligent Sketchpad Studio,"Nhu-Binh Truc, Nhu-Vinh Hoang, Tam Nguyen, Minh-Triet Tran, Trung-Nghia Le",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,56,Anywhere Avatar: 3D Telepresence with Just a Phone and a Laptop,"Ruifan Ji, Mingyuan Wu, Bo Chen, Michael Zink, Ramesh Sitaraman, Jacob Chakareski, Klara Nahrstedt",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,57,GenWardrobe: A Fully Generative System for Travel Fashion Wardrobe Construction,"Peng Jin, Yilin Wen, Mingzhe Yu, Yunshan Ma, Rong Zheng, Jin-tu Fan, Chong-Wah Ngo",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,58,SDART: Spatial Dart AR Simulation with Hand-Tracked Input,"Milad Ghanbari, Wei Zhou, Cosmin Stejerean, Christian Timmerer, Hadi Amirpour",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,59,FaceCluster: Interactive Photo Organization with Enhanced Face Recognition,"Alexander Filonenko, Ilya Makarov, Andrey Savchenko",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,61,MindSpeak: A real-time BCI system for silent speech,"Jinzhao Zhou, Daniel Leong, Zehong Cao, Thomas Do, Sheng-Fu Liang, Tzyy-Ping Jung, Chin-teng Lin",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,62,Pask: Providing Answer before AsKing toward Proactive AI agent,"Xie Zhifei, HU ZONGZHENG, Guibin Zhang, Jialin Zhang, Yue Liao, Chunyan Miao, Shuicheng YAN",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,63,Event Chain-Driven Communication Strategy Generation for News Videos,"Wei Qinglan, Ruiqi Xue, Mingyue Liao, Long Ye",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Demo/Video,65,“What Can I Cook?” LetMeCook: An LLM-Based Interactive System for Personalized Recipe Generation,"Shiqin Liu, Minjun Zhao, Jiajun Bu",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Doctoral Symposium,2,Streaming 3DGS Virtual Worlds in 6DoF over Next-Generation Networks,Yuan-Chun Sun,Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
